138.24,124.95,33.775
129.15,120.99,36.901
136.6,105.61,22.397
130.89,102.12,34.572
134.2,90.689,20.026
133.88,82.34,20.162
138.24,124.95,33.775
156.54,120.63,14.728
163.98,95.432,3.8353
195.03,116.2,6.7244
201.28,90.083,2.545
218.19,83.188,25.188
138.24,124.95,33.775
143.94,130.26,30.064
140.89,144.75,30
157.64,138.73,25.042
157.63,150.6,21.244
164.82,154.73,19.179
218.19,83.188,25.188
218.28,83.216,25.219
218.38,83.248,25.248
218.48,83.271,25.281
218.57,83.306,25.309
218.66,83.336,25.338
135.18,122.23,34.012
114.08,130.83,18.928
97.429,142.48,3.718
72.69,142.8,11.758
55.829,156.27,7.97
35.5,162.88,4.1552
143.68,134.68,30.071
141.27,137.34,25.812
138.28,141.02,22.332
135.91,143.62,18.021
133.12,146.96,14.28
130.5,150,10.308
218.66,83.336,25.338
220.45,86.801,23.553
221.94,90.418,22.069
223.09,94.18,20.91
223.75,98.054,20.271
223.95,101.95,20.052
133.88,82.34,20.162
130.8,75.505,17.666
136.96,68.786,13.96
128.66,61.061,13.494
135.21,54.882,8.0123
136.67,48.333,4.3458
99.567,137.56,13.455
99.374,139.38,13.98
99.638,141.63,9.2202
99.414,143.42,10.105
99.525,145.52,7.1182
99.5,147.5,5.7009
164.82,154.73,19.179
167.59,159.92,16.631
173.01,162.77,13.892
174.3,168.92,13.628
179.08,173.27,10.271
185.02,173.82,6.2549
218.19,83.188,25.188
214.25,78.606,20.624
209.12,75.318,17.304
204.69,71.354,13.377
200.89,66.564,8.5674
196.5,62.5,4.5277
218.66,83.336,25.338
222.83,79.169,21.18
227,75.002,17
231.17,70.834,12.852
235.33,66.667,8.6717
239.5,62.5,4.5277
147.93,139.61,27.851
143.99,147.24,21.245
143.05,154.75,14.661
134.58,157.48,5.4426
134.52,169.35,5.1396
125.5,168.83,3.2056
164.82,154.73,19.179
169.67,152.37,13.017
176.1,153.21,12.532
178.15,144.71,-1.1958
184.68,146.41,2.7951
189.5,143.88,5.34
133.88,82.34,20.162
138.82,79.017,14.436
145.89,82.182,10.796
146.99,68.095,2.3291
155.29,75.312,2.4609
160,71.5,5.5902
133.23,101.48,27.495
124.99,99.451,20.274
119.28,93.693,16.754
112.82,92.259,1.6533
102.58,90.228,5.6276
97,95,2.8284
223.95,101.95,20.052
227.06,105.06,16.963
230.17,108.17,13.825
233.28,111.28,10.743
236.39,114.39,7.6185
239.5,117.5,4.5277
223.95,101.95,20.052
221,105.2,16.824
217.69,108.09,13.901
214.77,111.37,10.656
211.58,114.38,7.6275
208.5,117.5,4.5277
160,71.5,5.5902
160,71,5.4721
160,70.5,5.3541
160,70,5.2361
160,69.5,5.118
160,69,5
160,71.5,5.5902
160.4,71.8,5.4721
160.8,72.1,5.3541
161.2,72.4,5.2361
161.6,72.7,5.118
162,73,5
189.5,143.88,5.34
189.55,143.2,5.1006
189.29,142.59,4.8079
189.93,141.8,4.672
189.15,141.3,4.2887
189,140.67,4.0138
189.5,143.88,5.34
190.68,144.78,5.2523
191.68,145.79,5.0631
193.72,145.57,1.9666
193.95,147.67,1.8325
195.5,148,1.118
98.432,138,13.106
96.733,134.91,13.6
95.822,135.49,8.69
94.956,131.15,9.695
92.437,132.02,6.3821
90.833,130.5,4.8591
