131.54,122.42,45.929
131.36,121.85,46.106
131.59,121.29,46.437
131.48,120.69,45.713
131.5,120.12,45.798
131.5,119.55,45.56
131.54,122.42,45.929
131.51,122.95,45.669
131.44,123.48,45.337
131.55,124.02,45.121
131.51,124.55,44.716
131.44,125.08,44.34
131.5,119.55,45.56
131.5,118.54,44.764
131.5,117.53,44.078
131.5,116.52,43.099
131.5,115.51,42.347
131.5,114.5,41.503
131.48,121.79,46.102
117.33,120.94,30.792
97.027,136.83,23.451
95.617,122.19,-17.156
58.819,134.62,20.482
70.214,150.07,2.9365
131.44,125.08,44.34
135.11,137.27,31.417
145.22,144.61,25.512
140.34,163.26,2.5611
158.71,165.74,6.6639
160.54,178.42,7.0272
131.5,119.55,45.56
120.81,110.89,30.239
108.27,104.98,28.977
97.576,96.563,-11.701
86.136,88.245,14.263
74.923,82.231,5.2313
131.5,114.5,41.503
135.22,102.79,27.265
137.27,86.39,23.417
150.76,84.156,-9.7775
143.47,59.661,14.591
157.28,57.278,4.6113
131.5,119.55,45.56
142,111.69,30.907
153.44,103.43,28.185
164.66,99.541,-5.8263
173.49,84.6,10.187
187.5,85.833,6.8516
131.54,122.42,45.929
144.95,125.79,30.196
154.3,137.76,29.489
172.35,130.96,-8.8103
181.33,145.25,13.507
191.28,151.72,4.6111
131.5,114.5,41.503
130.13,100.25,27.51
115.23,93.297,20.649
130.47,69.757,-9.2313
108.52,66.51,14.882
103.5,55,4.6098
131.44,125.08,44.34
124.13,134.85,31.254
117.44,145.51,26.595
113.78,156.87,0.53429
102.02,165,7.0438
100.57,177.5,7.445
