145.65,150.5,97.501
139.5,151.1,96.886
133.33,151.6,96.527
127.14,151.55,95.977
120.97,151.47,97.733
114.79,151.5,94.284
145.65,150.5,97.501
146.37,150.5,97.462
147.09,150.5,97.645
147.81,150.5,97.336
148.53,150.5,97.321
149.25,150.5,97.212
145.65,150.5,97.501
144.08,128.98,82.062
138.78,107.47,42.406
142.62,85.924,63.707
133.18,64.439,-4.5788
136.15,42.895,11.348
136.15,42.895,11.348
141.49,37.905,10.839
143,29.994,16.938
144.82,23.769,17.307
148.71,16.998,10.529
153.9,12.1,8.1006
136.15,42.895,11.348
127.95,40.954,3.7924
116.2,38.281,-2.7477
123.87,21.85,4.7239
111.25,20.807,1.1309
104.5,17.5,1.5811
