85.017,176.41,42.765
94.049,182.45,48.481
97.262,192.55,46.684
111.93,195.76,52.461
111.13,208.2,42.719
117.08,216.85,36.936
85.017,176.41,42.765
79.323,139.72,2.9127
92.445,98.851,4.8746
39.939,75.935,8.8591
46.685,32.525,6.6557
12.098,13.381,10.105
85.017,176.41,42.765
82.445,175.92,40.676
80.021,174.76,38.252
77.483,174.22,36.14
75.211,172.69,33.935
72.649,172.11,31.649
27.706,26.799,8.7187
25.999,27.053,10.612
30.061,24.98,6.0577
27.96,25.393,8.3903
30.087,24.101,5.9989
30.5,23.5,5.5227
117.08,216.85,36.936
117.5,219.16,34.945
117.42,221.59,33.132
119.13,223.59,30.674
119.28,225.97,28.809
120,228.21,26.719
12.098,13.381,10.105
10.729,11.932,9.2643
11.506,9.0061,7.5498
6.7628,9.8275,7.9981
7.5175,7.1128,6.3513
7,5.25,5.1539
12.098,13.381,10.105
10.591,14.505,8.5028
9.124,15.597,7.5322
8.0451,17.351,5.5222
6.1348,17.875,5.1338
4.5,18.75,4.5069
25.831,24.604,8.8631
19.511,29.679,11.115
25.701,25.138,5.6288
18.642,31.007,8.2696
20.419,29.465,5.6078
18.5,30.75,5.2738
117.08,216.85,36.936
118.56,217.57,35.457
120.04,218.27,33.959
121.52,218.98,32.484
122.97,219.74,31.036
124.42,220.5,29.581
