149.64,145,12.361
129.15,150.59,0.29868
99.437,122.72,19.859
92.643,177.66,-6.2034
64.112,157.76,17.557
45,170,3.1623
149.64,145,12.361
151.53,148.42,10.738
153.31,152,10.979
158.03,152.79,6.5826
159.69,156.75,11.815
163.19,158.5,10.384
149.64,145,12.361
152.38,140.96,9.7756
152.22,136.93,9.2557
155.06,130.91,6.5937
161.08,130.38,8.6877
165.2,132.2,6.8029
152.6,138.53,9.522
151.21,137.32,8.4223
150.76,136.63,7.0741
149.31,135.38,5.9914
148.54,134.52,4.7265
147.5,133.5,3.5355
162.76,158.27,10.525
164.07,156.88,9.1629
164.97,156.09,7.7094
166.31,154.66,6.3538
167.34,153.67,4.931
168.5,152.5,3.5355
165.2,132.2,6.8029
166.7,133.07,5.9586
167.14,135.82,3.2498
170.67,133.61,5.3532
170.77,136.47,2.5779
172.5,137.17,1.9
163.19,158.5,10.384
163.29,160.28,9.3135
165.65,160.7,7.5412
165.86,162.41,6.4339
167.45,163.3,4.9027
168.5,164.5,3.5355
163.19,158.5,10.384
165.5,158.57,8.7311
167.75,158.36,6.9807
170.07,158.49,5.454
172.45,158.95,3.6898
174.5,157.7,2.7459
107.74,146.97,7.8913
104.71,142.61,10.755
105.05,145.94,2.4595
101.39,141.47,6.5821
101.52,141.1,2.2716
99.5,139.83,1.9
165.2,132.2,6.8029
165.66,131.86,6.3465
166.2,131.62,5.8336
166.6,131.21,5.4232
167.05,130.86,4.9734
167.5,130.5,4.5277
