128.71,135.9,31.62
141.4,139.41,28.563
154.67,130.7,40.058
166.43,150.63,14.886
179.99,136.36,18.782
192.55,138.74,11.281
128.71,135.9,31.62
125.29,135.82,31.289
121.84,136.43,30.736
118.42,135.81,31.209
115.03,135.31,30.211
111.6,135.11,30.109
111.6,135.11,30.109
104.34,137.62,25.399
96.716,144.51,21.706
88.305,137.2,21.588
80.495,141.93,13.625
72.543,142.54,10.569
128.71,135.9,31.62
129.65,124.78,23.6
129.14,113.3,5.836
132.12,102.54,4.7241
129.3,91.097,3.023
131.12,80,7.7216
131.12,80,7.7216
127.28,76.891,8.6467
134.34,72.347,3.1982
130.99,68.693,6.2874
128.9,64.835,7.601
130.5,61,4.6098
111.6,135.11,30.109
110.15,132.59,27.646
108.19,130.34,25.044
106.29,128.15,22.293
103.73,126.6,19.631
101.57,124.64,16.967
131.12,80,7.7216
134.77,79.806,6.504
138.61,81.203,3.3828
141.82,77.661,4.4138
145.76,79.489,4.0709
149.25,78.25,3.2596
130.05,77.977,7.5947
126.27,78.151,7.0247
123.58,77.757,2.7004
119.68,77.765,6.5194
116.82,78.946,3.7968
113.5,79.5,3.5355
153.88,138.41,28.83
156.43,133.48,26.8
159.09,131.38,19.641
160.26,124.99,18.506
165.01,123.66,13.106
168.38,120.5,9.638
