81.266,166.53,26.668
97.243,172.7,24.108
115.13,186.76,30.949
133.58,158.35,32.964
150.57,169.81,27.613
167.13,176.38,26.666
81.266,166.53,26.668
74.634,171.81,20.891
65.541,172.52,19.857
60.702,180.51,15.84
50.357,180.66,13.455
47.5,189.5,6.5192
167.13,176.38,26.666
174.21,171.65,22.075
181.04,169.4,16.816
191.69,167.21,20.81
193.5,157.82,8.9786
198.5,151.5,4.5277
81.266,166.53,26.668
79.169,158.78,21.799
71.055,155.04,17.029
75.75,141.85,17.131
62.752,142.2,8.0342
57.5,137.5,4.5277
167.13,176.38,26.666
169.59,183.29,20.783
170.96,190.39,24.093
181.01,193.46,6.3032
186.04,195.74,9.368
192.5,199.25,2.7951
146.47,169.92,28.996
147.8,162.06,27.423
151.6,161.02,19.268
145.79,151.44,16.786
150.93,148.53,11.099
152,143,6.7082
104.68,173.92,27.676
104.45,177.24,28.413
104.26,176.75,23.598
104.23,180.35,24.753
104.12,181.14,21.82
104.02,183.07,20.541
