117.65,104.81,23.662
121.48,114.38,23.099
125.08,123.85,23.164
131.77,132.35,25.368
135.63,141.59,25.12
138.31,151.61,23.929
117.65,104.81,23.662
114.09,101.05,23.172
110.34,97.465,22.783
107.35,93.195,24.481
103.22,89.91,25.964
99.091,86.818,28.477
99.091,86.818,28.477
97.977,85.335,29.376
97,83.797,27.189
93.568,84.658,29.895
93.796,81.971,27.392
92.626,80.579,26.629
138.31,151.61,23.929
140.67,154.34,22.55
141.6,158.71,23.192
144.15,161.23,21.835
148.75,161.35,18.286
151.76,163.32,16.677
138.31,151.61,23.929
124.86,160.11,3.8764
109.05,167.52,3.3532
103.39,182.73,1.3542
92.233,196.12,6.3199
79.938,205.12,18.875
151.76,163.32,16.677
165.29,166.33,6.3924
169.01,144.74,2.5724
188.91,161.39,3.9036
195.11,146.26,4.8048
204.66,139.76,17.958
117.65,104.81,23.662
125.74,97.052,13.073
145.77,97.623,2.2485
135.49,77.937,-9.5357
161.91,76.677,29.679
153.25,63.125,13.877
204.66,139.76,17.958
208.89,139.02,20.744
207.82,146.82,11.836
209.14,147.26,19.351
212.73,150.33,11.558
214.02,153.34,10.121
92.626,80.579,26.629
83.893,69.357,18.033
56.501,77.999,-12.057
67.783,45.714,14.534
46.743,47.143,3.4492
40,33.563,5.3564
99.091,86.818,28.477
91.203,99.921,16.258
88.423,118.29,-13.245
68.735,121.24,16.743
63.813,138.13,1.9902
51.5,147.5,5.7009
153.86,71.555,16.459
157.73,73.131,18.164
153.33,72.19,14.806
157.76,73.937,16.857
156.14,73.84,15.197
156.97,74.49,15.042
151.76,163.32,16.677
158.04,171.07,7.4507
159.72,183.19,-1.8838
172.39,185.38,10.653
180.1,190.67,3.8018
188.3,196.7,5.4203
92.626,80.579,26.629
94.158,67.757,19.218
100.36,55.303,-8.4556
94.338,41.732,12.633
99.156,29.307,3.2732
98.833,16.278,5.8399
79.938,205.12,18.875
78.619,204.55,17.965
77.301,203.98,17.054
75.983,203.41,16.144
74.665,202.83,15.233
73.347,202.26,14.323
134.53,140.55,24.693
144.44,136.13,18.032
153.6,133.1,1.7313
161.84,127.05,2.7855
170.82,121.97,7.3915
177.23,114.23,5.3264
204.66,139.76,17.958
203.47,138.9,17.042
202.27,138.08,16.129
201.14,137.14,15.069
199.86,136.42,14.457
198.59,135.69,13.699
206.37,140.14,18.424
206.69,139.65,18.694
206.53,139.94,18.041
206.9,139.42,18.377
206.9,139.44,18.031
207.04,139.24,17.962
94.245,83.088,28.149
91.345,84.484,26.134
89.418,86.068,23.381
85.831,86.421,21.519
84.029,88.715,18.868
81.714,90.5,16.722
82.392,203.24,16.47
86.012,206.52,21.42
86.149,204.31,10.38
89.003,209.26,16.25
89.773,209.48,10.532
91.5,211.5,9.5131
79.938,205.12,18.875
79.655,205.51,18.492
79.39,205.91,18.103
79.069,206.27,17.733
78.794,206.66,17.348
78.5,207.04,16.969
