189.97,86.032,30.032
160.39,88.067,27.234
128.13,72.648,57.83
108.34,119.06,-19.155
70.962,88.547,38.863
45.572,108.18,16.573
189.97,86.032,30.032
192.41,88.47,28.029
194.32,91.435,25.31
197.07,93.563,23.946
199.7,95.816,22.624
202.23,98.158,20.981
189.97,86.032,30.032
194.11,81.601,25.411
199.2,77.744,22.166
202.55,73.12,17.094
207.26,68.487,12.123
212.83,66.083,8.1671
134.07,89.362,28.833
127.51,76.141,29.055
126.16,78.707,12.844
115.67,67.663,16.537
112.15,65.374,4.7425
105.5,60,1.118
45.572,108.18,16.573
45.008,108.93,16.211
44.872,109.85,15.62
43.738,110.35,15.562
43.784,111.35,14.874
43.528,112.22,14.346
69.098,100.81,21.129
70.066,106.84,27.433
70.188,105.31,14.323
70.508,111.91,22.504
71.653,112.85,15.325
71.5,116.17,15.131
202.23,98.158,20.981
207.39,97.562,17.658
210.63,102.39,12.195
216.62,101.87,8.4861
218.48,107.58,4.7816
222.5,110.17,1.9
202.23,98.158,20.981
202.71,101,19.384
203.66,103.78,17.119
203.45,106.71,16.502
204.94,109.43,13.483
204.83,112.34,12.712
166.4,85.778,31.709
167.14,94.123,29.263
166.77,93.001,23.246
167.45,102.02,20.707
166.64,104.07,16.663
166.53,108.94,13.151
67.461,100.98,21.3
67.042,100.25,25.417
65.028,95.713,14.249
64.581,95.308,19.471
62.872,92.169,13.55
61.5,90.25,12.26
45.572,108.18,16.573
44,107.34,15.019
42.532,106.32,13.53
41.049,105.35,12.057
39.443,104.55,10.457
38,103.5,9.0139
52.759,104.15,20.578
51.245,102.63,12.576
50.184,99.35,17.935
48.749,97.896,9.0124
47.293,95.331,10.192
45.5,93.5,7.5166
