175.5,93.404,42.599
157.89,95.309,40.049
139.36,102.89,37.445
122.62,85.86,37.754
103.33,92.605,33.437
86.848,98.674,35.344
175.5,93.404,42.599
185.59,81.65,33.28
194.78,68.909,32.745
208.25,58.897,11.65
200.83,36.824,26.597
215.36,27.851,26.013
175.5,93.404,42.599
184.78,108.24,30.395
200.11,122.76,7.5787
196.43,143.11,18.855
195.14,161.11,14.371
202.74,178,14.993
86.848,98.674,35.344
84.624,104.34,31.659
85.083,110.61,27.468
77.709,114.98,26.044
80.433,121.77,23.338
78.5,127.5,21.506
86.848,98.674,35.344
72.945,91.337,25.462
56.414,95.77,14.402
42.202,93.637,15.337
26.603,91.446,16.172
12.25,87,5.1539
78.5,127.5,21.506
70.224,136.34,10.211
63.218,148.52,3.4606
54.127,155.36,13.033
55.939,172.36,1.8452
58.786,183.21,8.7881
215.36,27.851,26.013
221.76,30.211,22.323
227.95,30.123,16.217
234.2,35.98,15.683
240.85,35.476,13.735
247.21,33.378,8.794
215.36,27.851,26.013
215.35,25.726,24.927
217.3,23.089,25.014
212.38,22.19,20.852
213.3,19.773,20.178
211.63,18.065,18.069
78.5,127.5,21.506
81.703,135.8,13.366
93.177,146.82,3.4114
77.812,152.17,5.223
86.84,171.49,7.8405
97.5,167.17,4.8588
202.74,178,14.993
203.09,181.09,12.984
200.17,186.18,15.544
207.1,186.64,8.675
208.23,189.09,7.9903
211.5,190.75,5.2738
215.48,24.567,24.413
216.14,24.226,24.522
215.64,24.15,23.832
216.38,23.791,23.995
216.27,23.626,23.573
216.5,23.382,23.388
58.786,183.21,8.7881
60.32,183.81,8.2905
61.788,184.36,7.2183
63.246,185.8,7.3171
65.075,184.5,6.313
66.577,185.42,5.5929
202.74,178,14.993
206.12,178.21,12.723
209.47,177.28,8.37
212.87,178.92,7.8406
216.21,177.89,6.2901
219.5,178.9,5.1245
58.786,183.21,8.7881
58.622,183.38,8.6278
58.436,183.53,8.471
58.31,183.74,8.3048
58.137,183.9,8.1458
57.984,184.08,7.9839
