201.17,53.546,39.555
182.52,53.541,40.741
163.68,53.411,44.757
145.16,53.502,28.681
126.35,52.804,55.892
107.75,53.186,43.746
201.17,53.546,39.555
207.35,57.593,34.866
209.07,66.13,28.871
218.19,67.177,22.458
221.81,73.946,18.745
226.5,79.409,12.601
107.75,53.186,43.746
95.115,42.813,30.209
89.251,33.837,23.317
72.655,12.438,-10.094
56.539,28.093,13.683
41.5,24,5.0249
201.17,53.546,39.555
205.72,47.53,33.885
212,43.281,28.004
215.71,36.227,24.272
222.87,32.992,17.685
227.24,26.779,11.782
107.75,53.186,43.746
103.82,56.141,39.613
100.3,59.622,35.287
96.766,63.018,31.257
93.35,66.601,27.317
90.5,70.618,23.388
114.88,53.095,46.435
113.43,59.431,41.46
111.69,64.523,34.506
109.97,70.864,29.745
107.92,76.257,23.572
105.5,81.833,18.174
115.98,53.089,46.566
114.56,47.445,42.435
113.09,42.428,35.347
111.41,36.816,31.493
109.63,31.682,25.491
107.5,26.5,20.506
