136.05,101.43,39.237
139.82,105.17,39.949
139.48,117.27,49.539
151.43,108.1,36.386
155.17,111.9,43.208
160.3,115.48,38.653
136.05,101.43,39.237
135.61,91.527,34.717
135.58,81.606,28.144
134.8,71.711,20.117
133.93,61.842,29.076
132.69,52,31.153
142.48,109.87,42.618
131.54,132.3,37.613
116.45,113.69,-2.2071
105.57,182.07,17.191
74.263,135.55,20.777
80.5,122.5,10.512
132.69,52,31.153
133.9,48.469,31.68
137.12,47.084,29.584
140.88,46.18,27.243
143.34,44.064,26.623
146.51,42.564,25.412
135,119.71,35.544
136.44,123.92,31.939
134.47,127.69,28.633
136.14,131.93,25.008
135.31,135.85,21.602
135.5,139.9,18.107
136.05,101.43,39.237
124.37,100.03,30.124
110.36,88.583,19.98
105.43,91.531,9.2475
80.164,94.626,19.304
83,77.75,12.311
160.3,115.48,38.653
165.22,122.69,33.136
169.87,130.41,26.466
167.62,140.57,26.619
176.45,146.49,15.777
177.25,155.5,9.5033
132.69,52,31.153
124.77,49.682,25.492
119.17,54.022,23.857
109.17,43.067,12.13
102.53,47.097,16.61
98,54,7.0711
134.68,49.11,30.776
131.01,42.614,24.78
127.08,37.96,20.37
124.4,30.783,12.547
118.91,26.459,11.935
116.67,19.833,6.7184
146.51,42.564,25.412
150.36,43.23,22.926
154.3,43.346,19.165
158.58,43.059,18.359
161.34,46.885,14.895
165.03,48.132,12.868
160.3,115.48,38.653
167.73,113.73,32.532
174,112.18,23.782
182.15,108.51,20.507
189.05,108.19,14.045
196.21,111.21,7.5086
146.51,42.564,25.412
147.19,39.253,22.811
151.03,37.358,20.086
148.89,32.789,17.422
152.3,30.72,14.686
153.6,27.7,11.985
155.47,112.63,40.574
158.52,107.69,36.916
161.79,104.88,31.455
162.05,98.264,27.146
166.18,95.192,22.944
167.5,90.1,18.107
104.64,48.436,13.727
103.8,46.528,15.016
104.6,48.761,12.806
103.66,46.572,14.334
103.91,47.415,13.298
103.68,47.029,13.301
157.1,44.175,18.269
158.87,42.85,16.646
160.3,42.518,14.799
162.1,41.125,13.191
163.65,40.46,11.418
165.3,39.5,9.7129
83,77.75,12.311
82.941,77.618,12.227
82.882,77.485,12.143
82.824,77.353,12.059
82.765,77.221,11.975
82.706,77.088,11.891
83,77.75,12.311
83.867,77.1,11.385
84.733,76.45,10.46
85.6,75.8,9.5342
86.467,75.15,8.6086
87.333,74.5,7.683
