92.355,119.19,21.809
111.68,124.31,14.204
133.61,124.8,10.985
151.32,127.84,21.462
173.48,124.18,-1.9777
192.08,133.1,11.297
92.355,119.19,21.809
88.459,120.15,21.382
84.442,120.78,18.679
80.772,122.37,19.881
76.588,122.58,19.689
72.885,124.07,19.718
72.885,124.07,19.718
60.053,121.57,14.21
46.707,121.04,13.149
34.393,131.35,13.922
21.355,120.18,4.9581
8.5,123.5,3.5355
192.08,133.1,11.297
200.16,123.2,5.7283
215.21,128.06,12.553
221.83,112.2,-0.50604
237.35,123.56,7.5671
247.5,117.25,2.3049
72.885,124.07,19.718
72.58,133.99,15.216
70.55,144.14,4.3008
67.038,152.66,5.4425
72.098,164.15,8.7359
73.25,172.5,2.3049
92.355,119.19,21.809
94.55,111.91,16.975
91.13,103.91,9.0849
97.337,97.047,9.0136
99.071,90.355,5.8274
102.3,83.5,2.7459
192.08,133.1,11.297
192.88,137.56,9.3366
194,140.76,7.2772
195.99,146.43,5.7387
200.05,147.34,4.1726
202.75,150.5,2.3049
96.696,96.646,8.2305
95.599,95.694,7.7709
95.158,95.054,6.0909
94.017,94.082,5.7143
93.356,93.337,4.4437
92.5,92.5,3.5355
193.74,139.32,8.3739
192.51,140.37,7.5016
192.26,140.87,6.3865
190.96,141.96,5.5307
190.37,142.65,4.4971
189.5,143.5,3.5355
134.56,125.13,13.898
134.36,130.95,16.224
134.83,128.94,8.321
133.72,135.27,11.575
135.74,135.84,8.2056
135,138.75,7.3527
163.54,126.96,9.524
163.24,131.88,14.646
165.22,129.62,3.7121
163.2,135.21,10.893
164.23,135.38,5.4567
164,137.75,5.1539
161.94,126.84,9.8413
162.59,125.91,15.331
162.38,124.12,5.1525
163.09,123.25,11.71
163.17,121.75,6.7876
163.5,120.5,6.5192
71.426,137.76,11.692
73.578,138.77,10.367
73.88,139.58,8.7048
76.172,140.59,7.3709
77.147,141.4,5.7008
78.5,142.5,4.5277
