107,97.6,54.6
119.35,92.999,52.342
133.03,100.67,50.406
144.71,90.651,54.944
157.7,92.281,53.251
170.5,92.5,53.502
170.5,92.5,53.502
180.49,101.42,44.589
188.11,113.51,32.492
200.36,119.19,26.823
210.39,129.03,16.965
218.5,139.5,6.5192
170.5,92.5,53.502
181.25,83.556,42.753
187.05,69.715,36.941
204.89,67.845,19.14
206.29,49.373,17.699
219.5,43.5,4.5277
107,97.6,54.6
95.98,89.086,45.714
88.507,73.906,32.206
73.389,72.931,27.843
69.182,52.104,11.015
54.2,50.2,6.2032
107,97.6,54.6
107.75,114.6,41.719
104.82,129.18,23.097
105.94,151.09,11.799
122.09,160.2,10.858
132.05,172.63,5.9584
106.61,97.294,54.282
96.266,104.1,45.83
88.753,111.67,32.896
78.411,119.29,31.528
71.684,128.53,16.819
66.731,139.27,12.734
113.74,150.11,14.704
112.26,151.77,12.658
112.2,152.41,12.199
110.63,154.14,10.046
110.09,155.12,9.0544
109.14,156.41,7.5918
119.38,158.47,11.05
118.53,159.67,11.829
118.37,159.78,8.9103
117.48,161.06,9.9412
117.09,161.53,8.263
116.5,162.33,7.683
132.05,172.63,5.9584
133.3,174.64,4.7806
132.24,179.12,4.9733
136.92,177.82,3.7916
138.57,180.85,0.040369
138,183.5,1.118
66.731,139.27,12.734
65.085,140.92,11.109
63.438,142.56,9.4365
61.792,144.21,7.8171
60.146,145.85,6.1616
58.5,147.5,4.5277
151.35,92.961,53.416
149.11,81.547,43.579
147.5,72.852,32.721
143.77,62.079,23.797
142.09,51.805,12.593
135.5,43.5,4.5277
120.54,159.89,10.51
122.89,158.25,10.917
122.98,158.87,7.059
125.47,156.99,7.7749
126.18,156.63,5.4845
127.5,155.5,4.5277
66.731,139.27,12.734
67.484,141.03,10.988
68.322,142.73,9.2802
69.186,144.46,7.557
70.271,146.04,5.9836
71.5,147.5,4.5277
54.2,50.2,6.2032
53.86,49.86,5.8692
53.52,49.52,5.5538
53.18,49.18,5.2002
52.84,48.84,4.8666
52.5,48.5,4.5277
54.2,50.2,6.2032
53.839,50.431,5.8596
53.484,50.671,5.5184
53.186,50.988,5.2002
52.829,51.225,4.8583
52.5,51.5,4.5277
108.58,136.31,22.764
106.05,139.5,19.176
104.5,142.94,15.009
101.58,145.88,12.225
100.04,149.48,7.4519
97.5,152.5,4.5277
127.23,167.22,7.9345
125.02,168.91,5.871
127.1,168,7.2888
124.66,169.92,4.9308
125.16,169.78,5.2946
124.5,170.5,4.5277
132.05,172.63,5.9584
132.37,172.44,5.6669
132.62,172.17,5.3879
132.94,171.97,5.0971
133.21,171.73,4.8139
133.5,171.5,4.5277
107.13,125.99,30.378
103.52,130.36,25.24
101.33,135.08,19.249
96.895,138.88,14.977
93.988,143.3,9.5358
90.5,147.5,4.5277
